DATAFLOW,LAST UPDATE,freq,species,pres,dest_use,unit,natvessr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE,TOTAL,TPW,TOTAL,IT,2016,337.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE,TOTAL,TPW,TOTAL,IT,2017,307.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE,TOTAL,TPW,TOTAL,IT,2019,29.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2006,1845616.98,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,EU,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,IT,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2006,1845616.98,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR,TOTAL,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2006,4425.94,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2016,6239.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2017,7679.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,EU,IT,2019,4065.1,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2016,6239.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2017,7679.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,IT,IT,2019,4065.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2006,4425.94,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2016,6239.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2017,7679.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,EUR_T,TOTAL,IT,2019,4065.1,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2006,417.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2007,916.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2008,1011.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2009,1184.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2010,708.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2011,704.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2012,560.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2013,390.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2014,363.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2015,314.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2016,337.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2017,307.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,EU,IT,2019,29.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2007,916.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2008,1011.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2009,1184.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2010,708.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2011,704.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2012,560.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2013,390.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2014,363.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2015,314.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2016,337.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2017,307.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,IT,IT,2019,29.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2006,417.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2007,916.7,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2008,1011.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2009,1184.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2010,708.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2011,704.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2012,560.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2013,390.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2014,363.8,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2015,314.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2016,337.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2017,307.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,HCN,TPW,TOTAL,IT,2019,29.5,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2006,1845616.98,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,EU,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,IT,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2006,1845616.98,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2007,5492866.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2008,5971237.12,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2009,7257884.76,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2010,4958977.44,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2011,3655131.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2012,3077794.82,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2013,1908315.36,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2014,1962191.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2015,1806461.48,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2016,2108225.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2017,2364425.68,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR,TOTAL,IT,2019,119920.45,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2006,4425.94,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2016,6239.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2017,7679.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,EU,IT,2019,4065.1,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2016,6239.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2017,7679.2,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,IT,IT,2019,4065.1,p,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2006,4425.94,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2007,5992.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2008,5905.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2009,6127.9,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2010,6996.3,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2011,5189.0,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2012,5494.1,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2013,4885.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2014,5393.6,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2015,5749.4,,
ESTAT:FISH_LD_IT(1.0),04/04/25 11:00:00,A,SIL,FRE_WHL,TOTAL,EUR_T,TOTAL,IT,2016,6239.2,,
